targetX,targetY,linearMag,headingRad,velVx,velVy,omega,converged,convergedIter,hoodDeg,flywheelRPM,turretDeg,distanceToTarget,timeOfFlight,,,
1.5,3,0.33,3.665191,-0.285788,-0.165,0.785398,TRUE,4,73.874815,2559.388865,59.683632,3.691937,1.133756,,,
1.5,3,0.33,4.18879,-0.165,-0.285788,0,TRUE,4,73.765009,2567.624337,63.08949,3.728722,1.13705,,,
1.5,3,0.33,4.18879,-0.165,-0.285788,0.392699,TRUE,4,73.737229,2569.707839,62.817783,3.738028,1.137883,,,
1.5,3,0.33,4.18879,-0.165,-0.285788,0.785398,TRUE,4,73.70915,2571.813764,62.547031,3.747435,1.138725,,,
1.5,3,0.33,4.712389,0,-0.33,0,TRUE,4,73.87298,2559.526522,66.032202,3.692552,1.133811,,,
1.5,3,0.33,4.712389,0,-0.33,0.392699,TRUE,4,73.848164,2561.387684,65.753579,3.700865,1.134555,,,
1.5,3,0.33,4.712389,0,-0.33,0.785398,TRUE,4,73.823048,2563.271401,65.475861,3.709279,1.135309,,,
1.5,3,0.33,5.235988,0.165,-0.285788,0,TRUE,4,74.217234,2528.276566,68.395203,3.571361,1.121311,,,
1.5,3,0.33,5.235988,0.165,-0.285788,0.392699,TRUE,4,74.196722,2530.327822,68.10704,3.578787,1.122131,,,
1.5,3,0.33,5.235988,0.165,-0.285788,0.785398,TRUE,4,74.175924,2532.407648,67.819695,3.586316,1.122963,,,
1.5,3,0.33,5.759587,0.285788,-0.165,0,TRUE,3,74.70347,2479.653023,69.571571,3.395344,1.101861,,,
1.5,3,0.33,5.759587,0.285788,-0.165,0.392699,TRUE,3,74.68467,2481.533019,69.271942,3.40215,1.102613,,,
1.5,3,0.33,5.759587,0.285788,-0.165,0.785398,TRUE,3,74.665586,2483.441418,68.973161,3.409058,1.103377,,,
1.5,3,0.67,0,0.67,0,0,TRUE,4,75.518813,2434.435616,75.175044,3.103303,1.053683,,,
1.5,3,0.67,0,0.67,0,0.392699,TRUE,4,75.505884,2434.823475,74.857778,3.107905,1.054588,,,
1.5,3,0.67,0,0.67,0,0.785398,TRUE,4,75.492674,2435.219769,74.541121,3.112608,1.055513,,,
1.5,3,0.67,0.523599,0.580237,0.335,0,TRUE,5,76.487674,2373.670949,71.226071,2.804229,1.029753,,,
1.5,3,0.67,0.523599,0.580237,0.335,0.392699,TRUE,5,76.464512,2375.871362,70.875084,2.810298,1.02929,,,
1.5,3,0.67,0.523599,0.580237,0.335,0.785398,TRUE,5,76.440955,2378.109319,70.525869,2.81647,1.028819,,,
1.5,3,0.67,1.047198,0.335,0.580237,0,TRUE,2,77.047924,2321.405682,64.334627,2.658882,1.04,,,
1.5,3,0.67,1.047198,0.335,0.580237,0.392699,TRUE,2,77.013817,2323.963712,63.983075,2.666794,1.04,,,
1.5,3,0.67,1.047198,0.335,0.580237,0.785398,TRUE,5,76.98069,2326.834482,63.633523,2.675059,1.039614,,,
1.5,3,0.67,1.570796,0,0.67,0,TRUE,5,76.686615,2354.771544,56.972809,2.752107,1.033732,,,
1.5,3,0.67,1.570796,0,0.67,0.392699,TRUE,5,76.647267,2358.509616,56.665222,2.762416,1.032945,,,
1.5,3,0.67,1.570796,0,0.67,0.785398,TRUE,5,76.607665,2362.271812,56.360446,2.772792,1.032153,,,
1.5,3,0.67,2.094395,-0.335,0.580237,0,TRUE,5,75.733429,2427.997132,52.37364,3.026899,1.03866,,,
1.5,3,0.67,2.094395,-0.335,0.580237,0.392699,TRUE,5,75.703654,2428.890379,52.077879,3.037499,1.040744,,,
1.5,3,0.67,2.094395,-0.335,0.580237,0.785398,TRUE,4,75.673542,2429.793738,51.782817,3.048219,1.042852,,,
1.5,3,0.67,2.617994,-0.580237,0.335,0,TRUE,3,74.715856,2478.414425,50.888684,3.39086,1.101366,,,
1.5,3,0.67,2.617994,-0.580237,0.335,0.392699,TRUE,3,74.681812,2481.81883,50.622064,3.403184,1.102728,,,
1.5,3,0.67,2.617994,-0.580237,0.335,0.785398,TRUE,3,74.647477,2485.252254,50.356625,3.415613,1.104101,,,
1.5,3,0.67,3.141593,-0.67,0,0,TRUE,5,73.677105,2574.217128,52.964349,3.75817,1.139687,,,
1.5,3,0.67,3.141593,-0.67,0,0.392699,TRUE,5,73.639848,2577.011417,52.713721,3.770651,1.140805,,,
1.5,3,0.67,3.141593,-0.67,0,0.785398,TRUE,5,73.602294,2579.82793,52.464208,3.783231,1.141931,,,
1.5,3,0.67,3.665191,-0.580237,-0.335,0,TRUE,7,72.863216,2635.258834,57.292471,4.030412,1.168207,,,
1.5,3,0.67,3.665191,-0.580237,-0.335,0.392699,TRUE,7,72.82582,2638.063494,57.039062,4.042828,1.170451,,,
1.5,3,0.67,3.665191,-0.580237,-0.335,0.785398,TRUE,7,72.788013,2640.899049,56.786169,4.05538,1.172719,,,
1.5,3,0.67,4.18879,-0.335,-0.580237,0,TRUE,7,72.502589,2662.30585,62.775514,4.150141,1.189845,,,
1.5,3,0.67,4.18879,-0.335,-0.580237,0.392699,TRUE,7,72.469837,2664.762259,62.51991,4.161014,1.19181,,,
1.5,3,0.67,4.18879,-0.335,-0.580237,0.785398,TRUE,7,72.436691,2667.248143,62.26479,4.172018,1.193798,,,
1.5,3,0.67,4.712389,0,-0.67,0,TRUE,7,72.73139,2645.145721,68.397052,4.074178,1.176117,,,
1.5,3,0.67,4.712389,0,-0.67,0.392699,TRUE,7,72.705556,2647.083294,68.134195,4.082755,1.177667,,,
1.5,3,0.67,4.712389,0,-0.67,0.785398,TRUE,7,72.679361,2649.047898,67.871811,4.091452,1.179238,,,
1.5,3,0.67,5.235988,0.335,-0.580237,0,TRUE,5,73.459011,2590.574144,73.064583,3.831231,1.14623,,,
1.5,3,0.67,5.235988,0.335,-0.580237,0.392699,TRUE,5,73.440717,2591.946203,72.782671,3.83736,1.146778,,,
1.5,3,0.67,5.235988,0.335,-0.580237,0.785398,TRUE,5,73.422117,2593.341237,72.501455,3.843591,1.147336,,,
1.5,3,0.67,5.759587,0.580237,-0.335,0,TRUE,4,74.472392,2502.760757,75.768175,3.478994,1.111104,,,
1.5,3,0.67,5.759587,0.580237,-0.335,0.392699,TRUE,4,74.458806,2504.119412,75.46461,3.483912,1.111648,,,
1.5,3,0.67,5.759587,0.580237,-0.335,0.785398,TRUE,4,74.444931,2505.506936,75.161724,3.488935,1.112203,,,
2,-3,0,0,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,0,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,0,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,0.523599,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,0.523599,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,0.523599,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,1.047198,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,1.047198,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,1.047198,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,1.570796,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,1.570796,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,1.570796,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,2.094395,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,2.094395,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,2.094395,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,2.617994,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,2.617994,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,2.617994,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,3.141593,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,3.141593,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,3.141593,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,3.665191,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,3.665191,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,3.665191,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,4.18879,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,4.18879,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,4.18879,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,4.712389,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,4.712389,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,4.712389,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,5.235988,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,5.235988,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,5.235988,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0,5.759587,0,0,0,TRUE,2,74.122787,2537.721347,-56.309932,3.605551,1.125089,,,
2,-3,0,5.759587,0,0,0.392699,TRUE,2,74.092559,2540.744125,-56.05077,3.616494,1.126298,,,
2,-3,0,5.759587,0,0,0.785398,TRUE,2,74.062062,2543.793833,-55.792621,3.627534,1.127518,,,
2,-3,0.33,0,0.33,0,0,TRUE,4,74.64393,2485.606981,-61.400784,3.416897,1.104243,,,
2,-3,0.33,0,0.33,0,0.392699,TRUE,4,74.618747,2488.12531,-61.122383,3.426014,1.10525,,,
2,-3,0.33,0,0.33,0,0.785398,TRUE,4,74.593298,2490.670175,-60.845001,3.435226,1.106268,,,
2,-3,0.33,0.523599,0.285788,0.165,0,TRUE,2,74.136016,2536.398396,-62.213192,3.600762,1.124559,,,
2,-3,0.33,0.523599,0.285788,0.165,0.392699,TRUE,2,74.110567,2538.943302,-61.942641,3.609975,1.125577,,,
2,-3,0.33,0.523599,0.285788,0.165,0.785398,TRUE,2,74.084849,2541.515067,-61.673028,3.619285,1.126606,,,
2,-3,0.33,1.047198,0.165,0.285788,0,TRUE,4,73.588841,2580.836945,-61.428333,3.787738,1.142335,,,
2,-3,0.33,1.047198,0.165,0.285788,0.392699,TRUE,4,73.559787,2583.015985,-61.167619,3.797471,1.143206,,,
2,-3,0.33,1.047198,0.165,0.285788,0.785398,TRUE,4,73.530451,2585.216204,-60.907875,3.807299,1.144086,,,
2,-3,0.33,1.570796,0,0.33,0,TRUE,4,73.169074,2612.319456,-59.394883,3.92836,1.154928,,,
2,-3,0.33,1.570796,0,0.33,0.392699,TRUE,4,73.137495,2614.68785,-59.144596,3.938939,1.155875,,,
2,-3,0.33,1.570796,0,0.33,0.785398,TRUE,4,73.105635,2617.077376,-58.89526,3.949612,1.156831,,,
2,-3,0.33,2.094395,-0.165,0.285788,0,TRUE,5,72.991565,2625.63264,-56.664064,3.9878,1.160506,,,
2,-3,0.33,2.094395,-0.165,0.285788,0.392699,TRUE,5,72.95573,2628.320215,-56.421767,3.999697,1.162656,,,
2,-3,0.33,2.094395,-0.165,0.285788,0.785398,TRUE,5,72.919533,2631.035005,-56.180018,4.011715,1.164828,,,
2,-3,0.33,2.617994,-0.285788,0.165,0,TRUE,4,73.1002,2617.485012,-53.855383,3.951433,1.156994,,,
2,-3,0.33,2.617994,-0.285788,0.165,0.392699,TRUE,4,73.063514,2620.236456,-53.617291,3.963723,1.158095,,,
2,-3,0.33,2.617994,-0.285788,0.165,0.785398,TRUE,4,73.026548,2623.008867,-53.38021,3.976106,1.159204,,,
2,-3,0.33,3.141593,-0.33,0,0,TRUE,4,73.467838,2589.912182,-51.595335,3.828274,1.145965,,,
2,-3,0.33,3.141593,-0.33,0,0.392699,TRUE,4,73.429912,2592.756627,-51.356882,3.84098,1.147103,,,
2,-3,0.33,3.141593,-0.33,0,0.785398,TRUE,4,73.391708,2595.621877,-51.11951,3.853778,1.148249,,,
2,-3,0.33,3.665191,-0.285788,-0.165,0,TRUE,3,74.003953,2549.604659,-50.456832,3.648569,1.129842,,,
2,-3,0.33,3.665191,-0.285788,-0.165,0.392699,TRUE,3,73.966463,2552.515281,-50.212654,3.661235,1.131006,,,
2,-3,0.33,3.665191,-0.285788,-0.165,0.785398,TRUE,3,73.928384,2555.371212,-49.969799,3.673991,1.132148,,,
2,-3,0.33,4.18879,-0.165,-0.285788,0,TRUE,3,74.527765,2497.223478,-50.868161,3.458949,1.108889,,,
2,-3,0.33,4.18879,-0.165,-0.285788,0.392699,TRUE,3,74.494319,2500.568141,-50.613211,3.471057,1.110227,,,
2,-3,0.33,4.18879,-0.165,-0.285788,0.785398,TRUE,3,74.460604,2503.939615,-50.359387,3.483261,1.111576,,,
2,-3,0.33,4.712389,0,-0.33,0,TRUE,4,74.934829,2456.517148,-52.84746,3.311592,1.092607,,,
2,-3,0.33,4.712389,0,-0.33,0.392699,TRUE,4,74.903777,2459.622322,-52.580781,3.322833,1.093849,,,
2,-3,0.33,4.712389,0,-0.33,0.785398,TRUE,4,74.872461,2462.753871,-52.315275,3.334169,1.095102,,,
2,-3,0.33,5.235988,0.165,-0.285788,0,TRUE,5,75.109013,2446.729606,-55.904562,3.249191,1.082369,,,
2,-3,0.33,5.235988,0.165,-0.285788,0.392699,TRUE,5,75.080921,2447.572383,-55.6282,3.259192,1.084336,,,
2,-3,0.33,5.235988,0.165,-0.285788,0.785398,TRUE,5,75.052525,2448.424247,-55.352525,3.269301,1.086323,,,
2,-3,0.33,5.759587,0.285788,-0.165,0,TRUE,5,75.002708,2449.91877,-59.089513,3.287036,1.08981,,,
2,-3,0.33,5.759587,0.285788,-0.165,0.392699,TRUE,4,74.976432,2452.35676,-58.808699,3.296531,1.090943,,,
2,-3,0.33,5.759587,0.285788,-0.165,0.785398,TRUE,4,74.949875,2455.012503,-58.528766,3.306145,1.092005,,,
2,-3,0.67,0,0.67,0,0,TRUE,5,75.081144,2447.56569,-66.998686,3.259113,1.08432,,,
2,-3,0.67,0,0.67,0,0.392699,TRUE,5,75.061248,2448.162564,-66.707732,3.266196,1.085713,,,
2,-3,0.67,0,0.67,0,0.785398,TRUE,5,75.041076,2448.76773,-66.417462,3.273377,1.087125,,,
2,-3,0.67,0.523599,0.580237,0.335,0,TRUE,3,74.03858,2546.142033,-68.286165,3.636034,1.128457,,,
2,-3,0.67,0.523599,0.580237,0.335,0.392699,TRUE,3,74.018095,2548.190474,-68.006716,3.64345,1.129276,,,
2,-3,0.67,0.523599,0.580237,0.335,0.785398,TRUE,3,73.997131,2550.215161,-67.727899,3.650961,1.130086,,,
2,-3,0.67,1.047198,0.335,0.580237,0,TRUE,5,72.915647,2631.326449,-66.351663,4.013005,1.165061,,,
2,-3,0.67,1.047198,0.335,0.580237,0.392699,TRUE,5,72.889013,2633.324049,-66.098192,4.021848,1.166659,,,
2,-3,0.67,1.047198,0.335,0.580237,0.785398,TRUE,6,72.862049,2635.346329,-65.845259,4.0308,1.168277,,,
2,-3,0.67,1.570796,0,0.67,0,TRUE,7,72.02501,2698.124267,-62.342997,4.308697,1.218499,,,
2,-3,0.67,1.570796,0,0.67,0.392699,TRUE,6,71.988154,2700.592285,-62.097113,4.319227,1.219526,,,
2,-3,0.67,1.570796,0,0.67,0.785398,TRUE,7,71.941035,2702.948254,-61.841014,4.328085,1.217641,,,
2,-3,0.67,2.094395,-0.335,0.580237,0,TRUE,8,71.513093,2724.345351,-56.982746,4.408539,1.200524,,,
2,-3,0.67,2.094395,-0.335,0.580237,0.392699,TRUE,8,71.459855,2727.007234,-56.754324,4.418547,1.198394,,,
2,-3,0.67,2.094395,-0.335,0.580237,0.785398,TRUE,8,71.406484,2729.675823,-56.527739,4.428581,1.196259,,,
2,-3,0.67,2.617994,-0.580237,0.335,0,TRUE,7,71.829153,2708.542348,-51.55833,4.349119,1.213166,,,
2,-3,0.67,2.617994,-0.580237,0.335,0.392699,TRUE,7,71.767309,2711.634533,-51.348848,4.360746,1.210692,,,
2,-3,0.67,2.617994,-0.580237,0.335,0.785398,TRUE,8,71.705448,2714.727591,-51.141368,4.372376,1.208218,,,
2,-3,0.67,3.141593,-0.67,0,0,TRUE,6,72.661473,2650.389552,-47.068893,4.097391,1.180312,,,
2,-3,0.67,3.141593,-0.67,0,0.392699,TRUE,6,72.615188,2653.860877,-46.839268,4.112757,1.183089,,,
2,-3,0.67,3.141593,-0.67,0,0.785398,TRUE,6,72.568468,2657.364922,-46.610192,4.128269,1.185892,,,
2,-3,0.67,3.665191,-0.580237,-0.335,0,TRUE,4,73.75258,2568.556476,-44.554887,3.732886,1.137423,,,
2,-3,0.67,3.665191,-0.580237,-0.335,0.392699,TRUE,4,73.709525,2571.785601,-44.328909,3.747309,1.138714,,,
2,-3,0.67,3.665191,-0.580237,-0.335,0.785398,TRUE,4,73.666196,2575.03531,-44.104105,3.761824,1.140014,,,
2,-3,0.67,4.18879,-0.335,-0.580237,0,TRUE,4,74.841384,2465.861605,-44.958641,3.345419,1.096345,,,
2,-3,0.67,4.18879,-0.335,-0.580237,0.392699,TRUE,4,74.804543,2469.545713,-44.711386,3.358755,1.097818,,,
2,-3,0.67,4.18879,-0.335,-0.580237,0.785398,TRUE,4,74.767433,2473.256682,-44.465356,3.372189,1.099303,,,
2,-3,0.67,4.712389,0,-0.67,0,TRUE,6,75.671743,2429.847695,-49.005769,3.048859,1.042978,,,
2,-3,0.67,4.712389,0,-0.67,0.392699,TRUE,6,75.641078,2430.767672,-48.73026,3.059776,1.045125,,,
2,-3,0.67,4.712389,0,-0.67,0.785398,TRUE,6,75.610104,2431.696887,-48.455482,3.070803,1.047293,,,
2,-3,0.67,5.235988,0.335,-0.580237,0,TRUE,6,76.032581,2416.904786,-55.447341,2.923464,1.020652,,,
2,-3,0.67,5.235988,0.335,-0.580237,0.392699,TRUE,6,75.994942,2420.151747,-55.161169,2.933801,1.020354,,,
2,-3,0.67,5.235988,0.335,-0.580237,0.785398,TRUE,6,75.969497,2420.915084,-54.873602,2.942859,1.022135,,,
2,-3,0.67,5.759587,0.580237,-0.335,0,TRUE,6,75.807353,2425.779414,-62.180529,3.000582,1.033485,,,
2,-3,0.67,5.759587,0.580237,-0.335,0.392699,TRUE,6,75.785945,2426.421644,-61.886385,3.008204,1.034984,,,
2,-3,0.67,5.759587,0.580237,-0.335,0.785398,TRUE,6,75.764275,2427.071759,-61.592973,3.015918,1.036501,,,
2,-2.5,0,0,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,0,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,0,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,0.523599,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,0.523599,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,0.523599,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,1.047198,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,1.047198,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,1.047198,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,1.570796,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,1.570796,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,1.570796,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,2.094395,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,2.094395,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,2.094395,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,2.617994,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,2.617994,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,2.617994,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,3.141593,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,3.141593,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,3.141593,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,3.665191,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,3.665191,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,3.665191,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,4.18879,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,4.18879,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,4.18879,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,4.712389,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,4.712389,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,4.712389,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,5.235988,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,5.235988,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,5.235988,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0,5.759587,0,0,0,TRUE,2,75.242803,2442.715909,-51.340192,3.201562,1.073004,,,
2,-2.5,0,5.759587,0,0,0.392699,TRUE,2,75.209772,2443.706842,-51.078845,3.213321,1.075316,,,
2,-2.5,0,5.759587,0,0,0.785398,TRUE,2,75.17641,2444.707708,-50.818287,3.225198,1.077651,,,
2,-2.5,0.33,0,0.33,0,0,TRUE,4,75.807976,2425.760705,-56.432317,3.00036,1.033442,,,
2,-2.5,0.33,0,0.33,0,0.392699,TRUE,4,75.780784,2426.576473,-56.15564,3.010041,1.035345,,,
2,-2.5,0.33,0,0.33,0,0.785398,TRUE,4,75.753301,2427.400975,-55.879794,3.019825,1.037269,,,
2,-2.5,0.33,0.523599,0.285788,0.165,0,TRUE,3,75.337813,2439.865603,-57.6452,3.167738,1.066353,,,
2,-2.5,0.33,0.523599,0.285788,0.165,0.392699,TRUE,2,75.309754,2440.707369,-57.372844,3.177727,1.068317,,,
2,-2.5,0.33,0.523599,0.285788,0.165,0.785398,TRUE,2,75.28139,2441.558291,-57.101281,3.187825,1.070303,,,
2,-2.5,0.33,1.047198,0.165,0.285788,0,TRUE,4,74.82792,2467.207995,-57.115871,3.350293,1.096883,,,
2,-2.5,0.33,1.047198,0.165,0.285788,0.392699,TRUE,4,74.798583,2470.141713,-56.847346,3.360913,1.098057,,,
2,-2.5,0.33,1.047198,0.165,0.285788,0.785398,TRUE,4,74.768976,2473.102425,-56.579987,3.371631,1.099241,,,
2,-2.5,0.33,1.570796,0,0.33,0,TRUE,4,74.425698,2507.430239,-55.103263,3.495897,1.112972,,,
2,-2.5,0.33,1.570796,0,0.33,0.392699,TRUE,4,74.393912,2510.608821,-54.846592,3.507404,1.114243,,,
2,-2.5,0.33,1.570796,0,0.33,0.785398,TRUE,5,74.361853,2513.814701,-54.591044,3.519009,1.115526,,,
2,-2.5,0.33,2.094395,-0.165,0.285788,0,TRUE,5,74.227408,2527.259155,-52.234666,3.567678,1.120904,,,
2,-2.5,0.33,2.094395,-0.165,0.285788,0.392699,TRUE,5,74.192929,2530.707133,-51.987809,3.58016,1.122283,,,
2,-2.5,0.33,2.094395,-0.165,0.285788,0.785398,TRUE,5,74.158174,2534.182637,-51.742073,3.592741,1.123673,,,
2,-2.5,0.33,2.617994,-0.285788,0.165,0,TRUE,5,74.28184,2521.816001,-49.170133,3.547974,1.118726,,,
2,-2.5,0.33,2.617994,-0.285788,0.165,0.392699,TRUE,5,74.245174,2525.482561,-48.929539,3.561247,1.120193,,,
2,-2.5,0.33,2.617994,-0.285788,0.165,0.785398,TRUE,5,74.208233,2529.176698,-48.690096,3.57462,1.121671,,,
2,-2.5,0.33,3.141593,-0.33,0,0,TRUE,4,74.575675,2492.432491,-46.585865,3.441606,1.106973,,,
2,-2.5,0.33,3.141593,-0.33,0,0.392699,TRUE,4,74.537911,2496.208926,-46.346793,3.455276,1.108484,,,
2,-2.5,0.33,3.141593,-0.33,0,0.785398,TRUE,4,74.499873,2500.012713,-46.108934,3.469046,1.110005,,,
2,-2.5,0.33,3.665191,-0.285788,-0.165,0,TRUE,3,75.036898,2448.893072,-45.1213,3.274864,1.087417,,,
2,-2.5,0.33,3.665191,-0.285788,-0.165,0.392699,TRUE,3,74.998493,2450.150727,-44.871701,3.288546,1.09006,,,
2,-2.5,0.33,3.665191,-0.285788,-0.165,0.785398,TRUE,3,74.960698,2453.930188,-44.629777,3.302227,1.091572,,,
2,-2.5,0.33,4.18879,-0.165,-0.285788,0,TRUE,3,75.549928,2433.502175,-45.340572,3.092226,1.051505,,,
2,-2.5,0.33,4.18879,-0.165,-0.285788,0.392699,TRUE,3,75.514129,2434.576129,-45.084367,3.10497,1.054011,,,
2,-2.5,0.33,4.18879,-0.165,-0.285788,0.785398,TRUE,3,75.477987,2435.660381,-44.828978,3.117837,1.056541,,,
2,-2.5,0.33,4.712389,0,-0.33,0,TRUE,5,75.961833,2421.145012,-47.235879,2.945587,1.022672,,,
2,-2.5,0.33,4.712389,0,-0.33,0.392699,TRUE,4,75.929177,2422.124681,-46.971466,2.957213,1.024958,,,
2,-2.5,0.33,4.712389,0,-0.33,0.785398,TRUE,4,75.896206,2423.113829,-46.707902,2.968951,1.027266,,,
2,-2.5,0.33,5.235988,0.165,-0.285788,0,TRUE,4,76.245614,2396.666649,-50.322653,2.867649,1.024912,,,
